‾	línia alta, línia superposada, sobreratllat
🕰️	hora, rellotge, rellotge de sobretaula, rellotge de taula, taula
🕛️	00.00, 12, 12.00, dotze, en punt, hora, les dotze en punt, rellotge
🕧	00.30, 12.30, dos quarts, dos quarts d’una, hora, rellotge
🕐️	1, 1.00, 13, 13.00, en punt, hora, la una en punt, rellotge
🕜	1.30, 13.30, dos quarts, dos quarts de dues, hora, rellotge, una
🕑️	14, 14.00, 2, 2.00, dues, en punt, hora, les dues en punt, rellotge
🕝	14.30, 2.30, dos quarts, dos quarts de tres, dues, hora, rellotge, tres
🕒️	15, 15.00, 3, 3.00, en punt, hora, les tres en punt, rellotge, tres
🕞	15.30, 3.30, dos quarts, dos quarts de quatre, hora, rellotge
🕓️	16, 16.00, 4, en punt, hora, les quatre en punt, quatre, rellotge
🕟	16.30, 4.30, dos quarts, dos quarts de cinc, hora, rellotge
🕔️	17, 17.00, 5, 5.00, cinc, en punt, hora, les cinc en punt, rellotge
🕠	17.30, 5.30, dos quarts, dos quarts de sis, hora, rellotge
🕕️	18, 18.00, 6, 6.00, en punt, les sis en punt, rellotge, sis
🕡	18.30, 6.30, dos quarts, dos quarts de set, hora, rellotge
🕖️	19, 19.00, 7, 7.00, en punt, hora, les set en punt, rellotge, set
🕢	19.30, 7.30, dos quarts, dos quarts de vuit, hora, rellotge
🕗️	20, 20.00, 8, en punt, hora, les vuit en punt, rellotge, vuit
🕣	20.30, 8.30, dos quarts, dos quarts de nou, hora, rellotge
🕘️	21, 21.00, 9, 9.00, en punt, hora, les nou en punt, nou, rellotge
🕤	21.30, 9.30, dos quarts, dos quarts de deu, hora, rellotge
🕙️	10, 10.00, 22, 22.00, deu, en punt, hora, les deu en punt, rellotge
🕥	10.30, 22.30, dos quarts, dos quarts d’onze, hora, rellotge
🕚️	11, 11.00, 23, en punt, hora, les onze en punt, onze, rellotge
🕦	11.30, 23.30, dos quarts, dos quarts de dotze, hora, rellotge
🌑	fosc, fosca, lluna, lluna nova, nova
🌒	creixent, espai, lluna, lluna en quart creixent, quart, somnis
🌓	creixent, espai, lluna, lluna en el primer quart creixent, quart
🌔	creixent, espai, gibosa, lluna, lluna gibosa creixent
🌕️	espai, lluna, lluna plena, plena
🌖	espai, gibosa, lluna, lluna gibosa minvant, minvant
🌗	espai, lluna, lluna en l’últim quart minvant, lluna en quart minvant, minvant, quart
🌘	espai, lluna, lluna minvant, minvant
🌙	creixent, espai, lluna, lluna creixent, ramadà
🌚	cara, cara de lluna nova, espai, lluna, lluna nova
🌛	cara, creixent, espai, lluna, lluna en el primer quart amb cara, quart
🌜️	cara, fase lunar, lluna, lluna en l’últim quart amb cara, lluna en quart minvant amb cara, lluna minvant amb cara, minvant, quart, somnis
🌡️	temperatura, temps, termòmetre
☀️	assolellat, brillant, clar, espai, raigs, sol, solejat, temps
🌝	brillant, cara, lluna, lluna plena amb cara, plena
🌞	assolellat, calor, cara, clar, dia, llum del sol, sol, sol amb cara, temps
🪐	planeta amb anell, planeta amb anells, saturn, saturniana, saturnià, saturní
⭐️	astronomia, estel, estels, estrella, estrella mitjana blanca, estrelles
🌟	brillant, brillantor, brillar, centellejar, espurna, estrella, estrella brillant, nit, victòria
🌠	cel, espai, estel, estel fugaç, estrella, fugaç, pluja d’estels
🌌	Via Làctia, espai, temps
☁️	ennuvolat, núvol, temps
⛅️	ennuvolat, núvol, sol, sol darrere un núvol, temps
⛈️	llamp, núvol, núvol amb llamp i pluja, pluja, temps, tro, tronada
🌤️	núvol, núvol petit, sol, sol darrere d’un núvol petit, temps
🌥️	núvol gran, sol, sol darrere d’un núvol gran, temps
🌦️	núvol, pluja, sol, sol darrere d’un núvol amb pluja, temps
🌧️	núvol, núvol amb pluja, pluja, temps
🌨️	fred, neu, núvol, núvol amb neu, temps
🌩️	llamp, núvol, núvol amb llamp, temps
🌪️	núvol, remolí, remolí de vent, temps, tornado
🌫️	boira, núvol, temps
🌬️	bufar, cara, cara de vent, núvol, vent
🌀	cicló, mareig, marejada, marejat, remolí, temps, tifó, tornado
🌈	Sant Martí, arc, arc de Sant Martí, bisexual, gai, gènere no-binari, lgbt, lgbtia, lgbtq, natura, orgull, pluja, queer, temps, transgènere, transsexual
🌂	paraigua, paraigua tancat, pluja, tancat
☂️	paraigua, pluja
☔️	gota, gotes, meteorologia, paraigua, paraigua amb gotes de pluja, pluja, temps
⛱️	para-sol, para-sol a la sorra, pluja, sol, sorra
⚡️	alta tensió, electricitat, elèctric, elèctrica, fulminar, llamp, llampec, natura, perill, tensió, tro, voltatge
❄️	floc, floc de neu, fred, neu, temps, volva de neu
☃️	fred, neu, nevada, ninot, ninot de neu
⛄️	fred, neu, ninot, ninot de neu sense neu
☄️	cometa, espai
🔥	calent, calenta, cremar, eina, encesa, encès, flama, foc, genial
💧	aigua, còmic, fred, gota, llàgrima, natura, suor, temps, trist, trista
🌊	aigua, mar, natura, oceà, ona, onada, surf, surfista
🎃	Halloween, carabassa, carabassa de Halloween, carbassa, celebració, llanterna
🎄	Nadal, arbre, arbre de Nadal, celebració
🎆	bum, celebració, entreteniment, focs artificials, focs d’artifici, només es viu una vegada
🎇	bengala, bum, celebració, espurna, foc, focs artificials, pirotècnia
🧨	dinamita, espurna, explosiu, foc, focs d’artifici, llum, petard
✨️	*, brillar, centellejar, espurna, espurnes, estrella, màgia
🎈	aniversari, celebració, celebrar, globus
🎉	celebració, confeti, emocionada, emocionat, festa, genial, hurra!, tatxam, tub, tub de confeti, visca!
🎊	bola, bola de confeti, celebració, celebrar, confeti, festa
🎋	Tanabata, arbre, arbre dels desitjos, arbre dels desitjos de Tanabata, celebració, desitjos, japonès, pancarta
🎍	bambú, celebració, decoració, decoració de pi, japonès, pi
🎎	celebració, festival, nines, nines japoneses
🎏	banderins, banderins de carpes, carpa, carpes, celebració
🎐	campaneta, campaneta de vent, celebració, vent
🎑	celebració, cerimònia, cerimònia de la lluna, lluna
🧧	bona sort, diners, hóngbāo, lai see, regal, sobre vermell
🎀	celebració, cinta, llaç
🎁	Nadal, aniversari, caixa, celebració, embolicat, llaç, regal, regal embolicat, sorpresa
🎗️	celebració, cinta, commemorar, llaç commemoratiu
🎟️	accés, admissió, bitllet, bitllet d’entrada, bitllets d’entrada, entrada
🎫	admissió, entrada, resguard, tiquet
🎖️	celebració, medalla, medalla militar, militar, premi
🏆️	campiona, campió, esport, guanyar, premi, trofeu, victòria
🏅	esport, guanyador, guanyadora, medalla, medalla esportiva, or, premi
🥇	medalla, medalla d’or, or, posició, primer
🥈	argent, medalla de plata, plata, posició, segon
🥉	bronze, medalla, medalla de bronze, posició, tercer
⚽️	esport, futbol, pilota, pilota de futbol
⚾️	beisbol, esport, pilota, pilota de beisbol
🥎	esports, guant, mà baixa, pilota, pilota de softbol, softbol
🏀	bàsquet, cistella, esport, pilota, pilota de bàsquet
🏐	bola, joc, partit, pilota, pilota de voleibol, voleibol
🏈	americà, esport, futbol americà, pilota, pilota de futbol americà, super bowl
🏉	esport, pilota, pilota de rugbi, rugbi
🎾	pilota, raqueta, raqueta i pilota de tennis, tenis, tennis
🥏	disc, disc volador, esport, frisbee, plat a gol, plat volador, ultimate
🎳	bitlles, bola, esport, joc, joc de bitlles, ple
🏏	bat, bola, criquet, joc, partit
🏑	estic, herba, hoquei, hoquei sobre herba, joc, pilota
🏒	disc, estic, gel, hoquei, hoquei sobre gel, joc
🥍	esports, estic, gol, lacrosse, pilota
🏓	joc, ping-pong, raqueta, tenis de taula, tennis de taula
🏸	bàdminton, joc, partit, raqueta, volant
🥊	boxa, esport, guant, guant de boxa
🥋	arts marcials, judo, karate, quimono, quimono d’arts marcials, taekwondo, uniforme
🥅	esport, gol, porteria, xarxa
⛳️	banderí, banderí al forat, esport, forat, golf
⛸️	gel, patinar, patinar sobre gel, patinatge, patinatge sobre gel, patins, patí
🎣	canya, canya de pescar, entreteniment, esport, peix, pescar
🤿	busseig, immersió lleugera, submarinisme, submarinisme amb tub, ulleres de busseig
🎽	atletisme, banda, córrer, samarreta, samarreta per córrer
🎿	esport, esquiar, esquís, neu
🛷	lliscar, neu, trineu
🥌	esport, gel, joc, pedra, pedra de cúrling
🎯	dard, dards, diana, entreteniment, joc, punteria
🪀	fluctuar, io-io, joguina
🪁	enlairar, enlairar-se, estel, fer volar, grua, volar
🔫	arma, arma de foc, eina, pistola, pistola d’aigua, revòlver
🎱	8, billar, bola, bola 8 de billar, bola de billar, bola negra de billar, joc, vuit
🔮	bola, bola de vidre, conte de fades, fantasia, fortuna, futur, màgia, sort, vidre
🪄	bruixa, bruixot, màgia, vareta màgica
🎮️	comandament, consola, entreteniment, joc, videoconsola, videojoc
🕹️	control, joystick, palanca, palanca de control, videojoc
🎰	apostar, apostes, atzar, casino, escurabutxaques, joc, màquina escurabutxaques
🎲	dau, daus, entreteniment, joc, joc de daus
🧩	encaixar, peces de trencaclosques, peça, pista, puzle, trencaclosques
🧸	joc, joguina, os, os de peluix, pelfa, peluix
🪅	caramels, celebració, festa, mexicà, pinyata
🪩	ballar, bola de miralls, brillant, discoteca, festa
🪆	matrioixca, nina, nines russes, russa
♠️	carta, cartes, coll de piques, joc, pal, pal de piques, partida, piques
♥️	cartes, coll de cors, cors, emoció, joc, pal, pal de cors, partida
♦️	cartes, coll de diamants, diamants, joc, pal, pal de diamants, partida
♣️	carta, coll de trèvols, joc, pal, pal de trèvols, partida, trèvols
♟️	escacs, peó, peó d’escacs, prescindible, sacrificable
🃏	carta, cartes, comodí, joc, partida
🀄️	drac, drac vermell de mahjong, joc, mahjong, vermell
🎴	cartes, cartes de flors, cartes de les flors, flors, hanafuda, japonès, joc
🎭️	Shakespeare, actor, actor dramàtic, actriu, actriu dramàtica, arts, arts interpretatives, entreteniment, interpretació, màscara, teatre
🖼️	art, marc, marc amb quadre, museu, pintura, quadre, quadre emmarcat
🎨	art, artista, artístic, artística, creatiu, creativa, entreteniment, museu, paleta, paleta d’artista, pintor, pintora, pintura
🧵	bobina, cordill, cosir, enfilar, fil, rodet
🪡	agulla, agulla de cosir, brodat, cosir, costura, fil, modista, puntada, sutura
🧶	bola, cabdell, ganxet, llana, mitja
🪢	bramant, corda, nus
👓️	complements, roba, ull, ulleres, vestuari
🕶️	fosques, sol, ull, ulleres, ulleres de sol
🥽	busseig, natació, protecció, protecció dels ulls, protecció ocular, soldadura, submarinisme, ulleres de piscina
🥼	Dr., bata blanca, bata de laboratori, científic, doctor, experiment, roba
🦺	armilla, armilla de seguretat, armilla salvavides, emergència, seguretat
👔	camisa, corbata, empleat, roba, seriós
👕	camiseta, cap de setmana, coll, compres, informal, roba, samarreta, verd, vestit
👖	cap de setmana, compres, informal, pantalons, pantaló, roba, roba texana, texans
🧣	abrigar-se, bufanda, coll, fred
🧤	guants, mà
🧥	abric, abrigar-se, brrr, fred, jaqueta
🧦	mitges, mitja, mitjons, mitjó
👗	compres, elegant, roba, ropa, vestida, vestit
👘	còmoda, còmode, japonès, quimono, roba, vestit
🥻	peça de roba, roba, sari, vestit
🩱	banyador, vestit de bany, vestit de bany d’una peça
🩲	banyador, eslip, roba interior, una peça, vestit de bany
🩳	banyador, pantalons curts, pantaló, roba interior, vestit de bany
👙	banyador, biquini, nedar, piscina, platja, roba, vestit de bany
👚	brusa, camisa, coll, compres, dona, roba, roba de dona, senyora, vestimenta
🪭	aire, calor, dansa, vano, vent, ventall, ventar, vergonya
👛	accessori, bossa, bossa de mà, compres, luxe, moneda, moneder, roba, vestimenta
👜	accessori, bossa, bossa de mà, compres, roba, senyora
👝	accessori, bossa, bossa de mà, roba, vestimenta
🛍️	bossa, bosses, bosses de compres, compra, equipatge, hotel
🎒	bossa, educació, escola, motxilla, motxilla d’escola
🩴	xancleta, xancleta de dit, xancleta de platja
👞	calçat, compres, home, marró, peu, peus, roba, sabata, sabata d’home, sabates
👟	bambes, calçat, calçat esportiu, compres, córrer, ràpid, sabatilla, sabatilla de córrer, sabatilles
🥾	a l’aire lliure, acampada, bota, bota de muntanya, càmping, excursionisme, sabata, sabata marró, senderisme, trekking, tresc, viatjar amb motxilla
🥿	ballarina, calçat, còmode, sabata plana, sabatilla, xinel·la
👠	calçat, compres, dona, moda, sabata, sabata de taló, sabates, sabates de talons alts, sabates de taló, sabates de taló d’agulla, taló, vestit
👡	calçat, dona, sandàlia, sandàlia de dona
🩰	ballet, dansa, sabatilles de ballet
👢	bota, bota de dona, botina, botina amb taló, calçat, compres, dona, roba, sabata, sabates, vestimenta
🪮	afro, cabell, pinta, pinça, recollir
👑	cap, complement, corona, família reial, rei, reial, reialesa, reina, roba, victòria
👒	accessori, barret, barret de dona, barrets, dona, festa al jardí, roba
🎩	barret, barret de copa, copa, formal, luxe, màgia, roba, sofisticat
🎓️	acadèmic, acadèmica, barret, barret de graduació, birret, celebració, educació, graduació
🧢	beisbol, gorra, gorra amb la visera corbada, gorra amb visera, gorra de beisbol, visera
🪖	casc, casc militar, exèrcit, guerrer, militar, soldat
⛑️	ajuda, cara, casc, casc amb creu blanca, casc de rescatador, casc de rescatadora, creu, creu blanca, emergència, urgència
📿	collaret, granadura, oració, religió, rosari
💄	cita, cosmètics, maquillatge, pintallavis
💍	anell, brillant, casada, casament, casat, compromís, diamant, promesa, promès
💎	aventura amorosa, casament, compromís, diamant, diners, gemma, joia
🔇	altaveu, altaveu desactivat, silenci, silenciar, silenciat, so
🔈️	altaveu amb el volum baix, baix, so, volum suau
🔉	altaveu amb el volum mitjà, mitjà, so, volum mitjà
🔊	alt, altaveu amb el volum alt, fort, música, so, volum fort
📢	alt, altaveu, altaveu de megafonia, comunicació, megafonia, so
📣	animació, animar, aplaudiments, megàfon, so
📯	corn, corn de posta, corn de postilló, corneta de posta, corneta de postilló, correus, posta, símbol, símbol de correus, trompa
🔔	campana, descans, església, so, timbre
🔕	campana, campana ratllada, campana silenciada, no, prohibit, silenci, so
🎼	música, nota, partitura, pentagrama
🎵	música, nota, nota musical, so
🎶	música, nota, notes, notes musicals, so
🎙️	estudi, micròfon, micròfon d’estudi, música
🎚️	control lliscant, control lliscant de nivell, música, nivell
🎛️	botons, botons de control, control, música
🎤	cantar, karaoke, micròfon, música, so
🎧️	auricular, auriculars, so
📻️	entreteniment, ràdio
🎷	instrument, música, saxo, saxofon, saxòfon
🪗	acordió, concertina, instrument, música
🎸	Stratocaster, corda, guitarra, instrument, música, rock
🎹	instrument, música, piano, teclat, teclat musical
🎺	instrument, música, trompeta, vent
🎻	corda, instrument, música, violí
🪕	banjo, corda, de corda, música
🥁	baquetes, música, tambor, timbal
🪘	conga, instrument, percussió, ritme, timbal
🪇	ball, diversió, festa, instrument, maraques, música, percussió, ritme, sacsejar, sonall
🪈	flauta, flauta dolça, flautista, instrument, instrument de vent de fusta, música, orquestra, vent
🪉	amor, arpa, cupido, instrument, música, orquestra
📱	comunicació, mòbil, telèfon, telèfon mòbil
📲	comunicació, fletxa, mòbil, rebre, telèfon mòbil, telèfon mòbil amb fletxa, trucar
☎️	telèfon
📞	VoIP, auricular, auricular de telèfon, comunicació, telèfon
📟️	buscapersones, cercapersones, comunicació
📠	comunicació, fax
🔋	bateria, càrrega
🪫	bateria, bateria baixa, electrònica, esgotada, poca bateria
🔌	connexió, electricitat, elèctric, endoll
💻️	PC, equip, oficina, ordinador portàtil, personal, portàtil
🖥️	PC, equip, escriptori, monitor, ordinador de sobretaula, ordinador d’escriptori
🖨️	impressora, ordinador
⌨️	PC, ordinador, teclat
🖱️	ordinador, ratolí, ratolí d’ordinador
🖲️	PC, ordinador, ratolí de bola
💽	PC, disc, disc de PC, equip, minidisc, òptic
💾	PC, desar, disc, disquet, equip, ordinador
💿️	PC, cd, disc, disc òptic, dvd, equip, ordinador, òptic
📀	Blu-ray, DVD, PC, cd, disc, equip, ordinador, òptic
🧮	calculadora, càlcul, àbac
🎥	Bollywood, Hollywood, cinema, càmera, càmera cinematogràfica, enregistrar, pel·lícula
🎞️	cinema, fotograma, fotograma de pel·lícula, fotogrames, pel·lícula
📽️	cinema, pel·lícula, projector, projector cinematogràfic, vídeo
🎬️	acció, cinema, claqueta, pel·lícula
📺️	televisió, televisor, tv, vídeo
📷️	autofoto, càmera, foto, instagram, instantània, viatge, vídeo
📸	càmera, càmera amb flaix, flaix, vídeo
📹️	càmera, càmera de vídeo, videocàmera, vídeo
📼	antiga, cinta, vhs, videocasset, vídeo
🔍	augment, buscar, ciència, eina, esquerra, laboratori, lent, lent d’augment cap a l’esquerra, lupa, lupa cap a l’esquerra, recerca
